,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
406,Manual,1st Owner,Petrol,46300,524099,Noida,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
407,Automatic,1st Owner,Diesel,44694,1283299,Noida,2014 Audi A4 2.0 TDI 174BHP Automatic,8
408,Manual,1st Owner,Petrol,5633,410799,Noida,2019 Maruti Alto K10 VXI Manual,3
409,Manual,1st Owner,Diesel,68107,682199,Noida,2017 Renault Duster RXZ DIESEL 110 Manual,5
410,Manual,2nd Owner,Diesel,46366,746699,Noida,2018 Ford Ecosport 1.5TITANIUM TDCI Manual,4
411,Manual,1st Owner,Petrol,39431,201399,Noida,2009 Maruti Zen Estilo VXI Manual,13
412,Manual,1st Owner,Diesel,47134,387699,Noida,2014 Hyundai i20 SPORTZ 1.4 CRDI Manual,8
413,Manual,1st Owner,Diesel,118048,719299,Noida,2015 Hyundai Creta 1.6 SX CRDI Manual,7
414,Manual,1st Owner,Diesel,39171,749299,Noida,2018 Ford Ecosport 1.5TITANIUM TDCI Manual,4
415,Manual,1st Owner,Diesel,76733,564599,Noida,2015 Maruti Ciaz ZDI SHVS Manual,7
416,Manual,1st Owner,Diesel,77777,549499,Noida,2016 Maruti Ciaz VDI+ SHVS Manual,6
417,Manual,2nd Owner,Diesel,93680,469599,Noida,2015 Hyundai Elite i20 SPORTZ 1.4 Manual,7
418,Manual,1st Owner,Diesel,59717,448499,Noida,2014 Ford Ecosport 1.5TITANIUM TDCI Manual,8
419,Manual,1st Owner,Diesel,67443,557299,Noida,2016 Maruti Baleno ALPHA DDIS 190 Manual,6
420,Manual,1st Owner,Diesel,53544,673899,Noida,2017 Ford Ecosport 1.5TITANIUM TDCI Manual,5
421,Manual,1st Owner,Diesel,52655,782399,Noida,2018 Ford Ecosport 1.5TITANIUM TDCI Manual,4
422,Manual,1st Owner,Diesel,90345,680599,Noida,2018 Renault Duster RXS 85 PS Manual,4
423,Manual,1st Owner,Diesel,45710,505399,Noida,2015 Hyundai Elite i20 SPORTZ 1.4 Manual,7
424,Manual,2nd Owner,Diesel,75956,616399,Noida,2016 Maruti Ciaz ZDI+ SHVS RS MT Manual,6
425,Manual,1st Owner,Petrol,35008,319499,Noida,2018 Maruti Alto 800 LXI Manual,4
426,Manual,1st Owner,Diesel,70806,397699,Noida,2013 Renault Duster 85 PS RXL OPT Manual,9
427,Manual,1st Owner,Diesel,39714,907099,Noida,2018 Ford Ecosport 1.5 TDCI TITANIUM PLUS Manual,4
428,Manual,2nd Owner,Diesel,87758,1022099,Noida,2016 Mahindra Scorpio S10 Manual,6
429,Manual,1st Owner,Diesel,50839,391399,Noida,2014 Renault Duster 85 PS RXL Manual,8
430,Manual,1st Owner,Diesel,36225,548799,Noida,2014 Maruti Ertiga ZDI Manual,8
431,Manual,1st Owner,Diesel,41648,532299,Noida,2015 Ford Ecosport 1.5TITANIUM TDCI Manual,7
432,Manual,4th Owner,Diesel,66021,498899,Noida,2015 Hyundai Elite i20 SPORTZ (O) 1.4 Manual,7
433,Manual,1st Owner,Diesel,37191,696099,Noida,2016 Maruti Vitara Brezza ZDI PLUS Manual,6
434,Manual,2nd Owner,Diesel,66181,624899,Noida,2016 Maruti Vitara Brezza VDI Manual,6
435,Manual,1st Owner,Diesel,32690,777999,Noida,2019 Maruti Vitara Brezza VDI Manual,3
436,Automatic,2nd Owner,Diesel,82138,1828399,Noida,2015 BMW 5 Series 520D LUXURY LINE Automatic,7
437,Manual,2nd Owner,Diesel,79409,597699,Noida,2016 Maruti Vitara Brezza VDI Manual,6
438,Manual,1st Owner,Diesel,57582,699699,Noida,2016 Maruti Vitara Brezza ZDI PLUS Manual,6
439,Manual,1st Owner,Diesel,119092,297199,Noida,2013 Toyota Etios Liva GD Manual,9
440,Manual,1st Owner,Diesel,32925,327599,Noida,2013 Hyundai i20 ERA 1.4 CRDI Manual,9
441,Manual,1st Owner,Diesel,46960,785199,Noida,2017 Ford Ecosport 1.5 TDCI TITANIUM PLUS Manual,5
442,Manual,1st Owner,Diesel,73865,599699,Noida,2016 Maruti S Cross ZETA 1.3 Manual,6
443,Manual,1st Owner,Diesel,38144,692399,Noida,2016 Maruti Vitara Brezza VDI Manual,6
444,Manual,2nd Owner,Diesel,67111,680299,Noida,2017 Maruti Vitara Brezza VDI OPT Manual,5
445,Automatic,2nd Owner,Diesel,82670,1505599,Noida,2013 BMW 5 Series 520D LUXURY LINE Automatic,9
446,Automatic,1st Owner,Diesel,53334,1245499,Noida,2013 Mercedes Benz E Class E 220 CDI ELEGANCE Automatic,9
447,Manual,1st Owner,Diesel,23952,343099,Noida,2013 Maruti Swift VDI Manual,9
448,Manual,1st Owner,Diesel,55327,738799,Noida,2017 Maruti Vitara Brezza ZDI Manual,5
449,Manual,1st Owner,Diesel,95302,378899,Noida,2015 Ford Figo Aspire 1.5 AMBIENTE DIESEL Manual,7
450,Manual,1st Owner,Diesel,97106,387899,Noida,2013 Renault Duster 85 PS RXL OPT Manual,9
451,Manual,1st Owner,Diesel,54894,298299,Noida,2014 Maruti Ritz VDI Manual,8
452,Manual,1st Owner,Diesel,24700,386199,Noida,2013 Maruti Swift ZDI Manual,9
453,Manual,1st Owner,Diesel,59082,731799,Noida,2017 Maruti Vitara Brezza VDI OPT Manual,5
454,Manual,1st Owner,Diesel,84717,414499,Noida,2014 Renault Duster 85 PS RXL OPT Manual,8
455,Manual,2nd Owner,Diesel,76165,521399,Noida,2015 Maruti Baleno ALPHA DDIS 190 Manual,7
456,Manual,1st Owner,Diesel,122636,498999,Noida,2015 Maruti Ciaz VDI (O) SHVS HYBIRD Manual,7
457,Manual,2nd Owner,Diesel,75539,538499,Noida,2017 Ford Ecosport 1.5 AMBIENTE TDCI Manual,5
458,Manual,1st Owner,Diesel,44409,706099,Noida,2016 Maruti Vitara Brezza ZDI Manual,6
459,Manual,1st Owner,Petrol,32482,397199,Noida,2013 Maruti Swift Dzire VXI 1.2 BS IV Manual,9
460,Manual,2nd Owner,Diesel,41765,491899,Noida,2017 Maruti Swift VDI Manual,5
461,Manual,1st Owner,Diesel,108210,610899,Noida,2017 Maruti Ciaz VDI+ SHVS Manual,5
462,Manual,1st Owner,Diesel,80189,351699,Noida,2014 Maruti Ritz VDI Manual,8
463,Automatic,1st Owner,Diesel,75620,1226199,Noida,2013 Toyota Fortuner 3.0 AT 4X2 Automatic,9
464,Manual,1st Owner,Diesel,63927,506599,Noida,2016 Maruti Baleno DELTA DDIS 190 Manual,6
465,Manual,1st Owner,Diesel,49273,528899,Noida,2013 Maruti Ertiga VDI ABS Manual,9
466,Manual,1st Owner,Diesel,53567,611799,Noida,2017 Maruti Vitara Brezza LDI Manual,5
467,Manual,2nd Owner,Diesel,43375,754799,Noida,2018 Ford Ecosport 1.5TITANIUM TDCI Manual,4
468,Manual,1st Owner,Diesel,62859,651699,Noida,2016 Maruti Vitara Brezza VDI OPT Manual,6
469,Automatic,2nd Owner,Diesel,27955,879499,Noida,2019 Maruti Vitara Brezza ZDI AMT Automatic,3
470,Manual,1st Owner,Diesel,65090,470599,Noida,2014 Renault Duster 85 PS RXE DIESEL ADVENTURE Manual,8
471,Manual,1st Owner,Diesel,66837,699199,Noida,2018 Maruti Vitara Brezza VDI OPT Manual,4
472,Manual,1st Owner,Diesel,42160,696999,Noida,2016 Maruti Vitara Brezza VDI Manual,6
473,Manual,1st Owner,Diesel,47065,568099,Noida,2017 Maruti Swift VDI ABS Manual,5
474,Manual,2nd Owner,Diesel,91458,822599,Noida,2017 Maruti S Cross ALPHA SHVS Manual,5
475,Manual,1st Owner,Diesel,161023,465899,Noida,2013 Maruti Ertiga VDI ABS Manual,9
476,Automatic,1st Owner,Diesel,197865,1150199,Noida,2013 Toyota Fortuner 3.0 AT 4X2 Automatic,9
477,Manual,1st Owner,Diesel,46790,390899,Noida,2015 Maruti Swift LDI BS IV Manual,7
478,Manual,1st Owner,Diesel,102593,389799,Noida,2014 Ford Ecosport 1.5 TREND TDCI Manual,8
479,Manual,1st Owner,Diesel,35898,770499,Noida,2018 Ford Ecosport 1.5TITANIUM TDCI Manual,4
480,Manual,1st Owner,Diesel,72145,707399,Noida,2016 Maruti Vitara Brezza ZDI PLUS Manual,6
481,Manual,1st Owner,Petrol,33608,371999,Noida,2019 Maruti Alto K10 VXI Manual,3
482,Manual,1st Owner,Diesel,65905,643799,Noida,2016 Maruti Vitara Brezza VDI OPT Manual,6
483,Manual,1st Owner,Diesel,57235,651199,Noida,2016 Maruti Vitara Brezza VDI Manual,6
484,Manual,1st Owner,Petrol,44809,203099,Noida,2009 Maruti Zen Estilo VXI Manual,13
485,Manual,1st Owner,Diesel,43454,693899,Noida,2017 Maruti Vitara Brezza VDI Manual,5
486,Manual,1st Owner,Diesel,39381,390799,Noida,2014 Maruti Swift VDI Manual,8
487,Manual,2nd Owner,Diesel,96675,777099,Noida,2017 Maruti S Cross ALPHA SHVS Manual,5
488,Manual,2nd Owner,Diesel,117699,1143599,Noida,2013 Toyota Fortuner 3.0 MT 4X2 Manual,9
489,Manual,1st Owner,Diesel,79521,466199,Noida,2015 Ford Ecosport 1.5 TREND TDCI Manual,7
490,Manual,1st Owner,Diesel,25744,470199,Noida,2014 Maruti Swift Dzire ZDI Manual,8
491,Manual,1st Owner,Diesel,44171,388299,Noida,2015 Maruti Swift LDI O Manual,7
492,Manual,1st Owner,Diesel,57003,495599,Noida,2015 Nissan Terrano XL OPT 85 PS Manual,7
493,Manual,1st Owner,Diesel,55639,541199,Noida,2016 Maruti Baleno DELTA DDIS 190 Manual,6
494,Manual,1st Owner,Diesel,77604,1168899,Noida,2013 Toyota Fortuner 3.0 MT 4X2 Manual,9
495,Manual,1st Owner,Diesel,86466,573799,Noida,2016 Ford Ecosport 1.5TITANIUM TDCI Manual,6
496,Manual,1st Owner,Diesel,100433,1181199,Noida,2013 Toyota Fortuner 3.0 MT 4X2 Manual,9
497,Manual,1st Owner,Diesel,77213,386799,Noida,2015 Maruti Ritz VDI Manual,7
498,Manual,1st Owner,Diesel,66066,681599,Noida,2017 Maruti Vitara Brezza VDI OPT Manual,5
499,Manual,1st Owner,Diesel,38501,446399,Noida,2014 Ford Ecosport 1.5 TREND TDCI Manual,8
500,Manual,1st Owner,Diesel,60014,603099,Noida,2016 Maruti Vitara Brezza VDI OPT Manual,6
501,Manual,1st Owner,Diesel,81987,686299,Noida,2017 Maruti Vitara Brezza ZDI Manual,5
502,Manual,1st Owner,Diesel,62296,679699,Noida,2017 Maruti Vitara Brezza VDI OPT Manual,5
503,Manual,2nd Owner,Diesel,51966,461299,Noida,2017 Maruti Swift Dzire LDI BS IV Manual,5
504,Manual,1st Owner,Diesel,82799,749099,Noida,2017 Maruti Vitara Brezza ZDI PLUS Manual,5
505,Manual,1st Owner,Diesel,70807,390299,Noida,2013 Maruti Swift ZDI Manual,9
506,Manual,1st Owner,Diesel,69864,432499,Noida,2015 Maruti Swift VDI ABS Manual,7
507,Manual,1st Owner,Diesel,49562,389999,Noida,2015 Maruti Swift LDI BS IV Manual,7
508,Manual,1st Owner,Diesel,50070,503899,Noida,2014 Ford Ecosport 1.5 TITANIUMTDCI OPT Manual,8
509,Manual,1st Owner,Diesel,45298,399099,Noida,2015 Maruti Swift LDI BS IV Manual,7
510,Manual,1st Owner,Diesel,64017,597699,Noida,2013 Toyota Innova 2.5 GX 7 STR BS IV Manual,9
511,Manual,1st Owner,Diesel,28321,457399,Noida,2015 Maruti Swift VDI ABS Manual,7
512,Manual,2nd Owner,Diesel,81167,424699,Noida,2013 Ford Ecosport 1.5 TITANIUMTDCI OPT Manual,9
513,Manual,1st Owner,Diesel,93758,788399,Noida,2014 Toyota Innova 2.5 VX 7 STR BS IV Manual,8
514,Manual,1st Owner,Diesel,85698,631299,Noida,2017 Ford Ecosport 1.5TITANIUM TDCI Manual,5
515,Manual,1st Owner,Diesel,77849,493299,Noida,2015 Ford Ecosport 1.5TITANIUM TDCI Manual,7
516,Manual,1st Owner,Diesel,72539,658799,Noida,2016 Maruti Vitara Brezza ZDI Manual,6
517,Manual,2nd Owner,Diesel,53692,488699,Noida,2015 Maruti Swift ZDI Manual,7
518,Manual,1st Owner,Diesel,151830,613199,Noida,2016 Maruti Vitara Brezza ZDI PLUS Manual,6
519,Manual,1st Owner,Diesel,70240,480499,Noida,2015 Maruti Baleno ZETA DDIS 190 Manual,7
520,Manual,2nd Owner,Diesel,73665,578799,Noida,2016 Maruti Vitara Brezza VDI OPT Manual,6
521,Manual,1st Owner,Diesel,56499,518099,Noida,2017 Maruti Swift VDI ABS Manual,5
522,Manual,2nd Owner,Diesel,61862,405799,Noida,2015 Maruti Swift VDI ABS Manual,7
523,Manual,1st Owner,Diesel,89391,430399,Noida,2014 Ford Ecosport 1.5 TREND TDCI Manual,8
524,Manual,1st Owner,Diesel,76136,442699,Noida,2013 Ford Ecosport 1.5 TITANIUMTDCI OPT Manual,9
525,Manual,1st Owner,Diesel,38371,351499,Noida,2014 Maruti Swift VDI Manual,8
526,Manual,1st Owner,Diesel,84028,626199,Noida,2017 Maruti Vitara Brezza VDI OPT Manual,5
527,Manual,2nd Owner,Diesel,95490,475099,Noida,2014 Maruti Ertiga ZDI Manual,8
528,Manual,1st Owner,Diesel,39364,490199,Noida,2016 Maruti Swift VDI OPT Manual,6
529,Manual,1st Owner,Diesel,51904,482099,Noida,2014 Nissan Terrano XL 85 PS DEISEL Manual,8
530,Manual,1st Owner,Diesel,56690,439099,Noida,2015 Maruti Swift VDI ABS Manual,7
531,Manual,1st Owner,Diesel,45784,393399,Noida,2014 Maruti Swift VDI Manual,8
532,Manual,1st Owner,Diesel,78344,431299,Noida,2014 Ford Ecosport 1.5TITANIUM TDCI Manual,8
533,Manual,2nd Owner,Diesel,79688,501899,Noida,2016 Maruti Swift Dzire VDI ABS Manual,6
534,Manual,1st Owner,Diesel,54880,649099,Noida,2016 Maruti Vitara Brezza ZDI Manual,6
535,Manual,1st Owner,Diesel,85155,634499,Noida,2017 Ford Ecosport 1.5TITANIUM TDCI Manual,5
536,Manual,1st Owner,Diesel,63631,462899,Noida,2015 Maruti Swift Dzire VDI BS IV Manual,7
537,Manual,1st Owner,Diesel,63661,369899,Noida,2014 Maruti Swift VDI Manual,8
538,Manual,2nd Owner,Diesel,82101,370199,Noida,2013 Ford Ecosport 1.5TITANIUM TDCI Manual,9
539,Manual,1st Owner,Diesel,50020,458599,Noida,2015 Maruti Swift VDI ABS Manual,7
540,Manual,1st Owner,Diesel,131211,295899,Noida,2013 Maruti Swift Dzire LDI BS IV Manual,9
541,Manual,1st Owner,Diesel,35977,386299,Noida,2014 Maruti Swift VDI ABS Manual,8
542,Manual,1st Owner,Diesel,42154,369099,Noida,2014 Maruti Swift VDI Manual,8
543,Manual,1st Owner,Diesel,33489,380399,Noida,2014 Maruti Swift VDI Manual,8
544,Manual,1st Owner,Diesel,45699,329499,Noida,2013 Maruti Swift VDI Manual,9
545,Manual,1st Owner,Diesel,47583,335699,Noida,2013 Maruti Swift VDI Manual,9
546,Manual,1st Owner,Diesel,123138,372899,Noida,2015 Maruti Swift VDI ABS Manual,7
547,Manual,1st Owner,Diesel,51483,457699,Noida,2015 Maruti Swift Dzire VDI ABS Manual,7
548,Manual,1st Owner,Diesel,75826,392799,Noida,2015 Maruti Swift Dzire LDI BS IV Manual,7
549,Manual,1st Owner,Diesel,44096,347199,Noida,2013 Maruti Swift VDI Manual,9
550,Manual,2nd Owner,Diesel,47127,464499,Noida,2015 Ford Ecosport 1.5 TREND TDCI Manual,7
551,Manual,1st Owner,Diesel,30766,440299,Noida,2015 Maruti Swift VDI Manual,7
552,Manual,1st Owner,Diesel,86812,436699,Noida,2015 Maruti Swift VDI ABS Manual,7
553,Manual,2nd Owner,Diesel,85734,464699,Noida,2015 Ford Ecosport 1.5TITANIUM TDCI Manual,7
554,Manual,1st Owner,Diesel,109227,304299,Noida,2012 Maruti Swift VDI Manual,10
555,Manual,1st Owner,Diesel,107106,335799,Noida,2014 Maruti Swift VDI Manual,8
556,Manual,1st Owner,Diesel,68967,327499,Noida,2013 Maruti Swift VDI Manual,9
557,Manual,1st Owner,Diesel,89716,454499,Noida,2014 Nissan Terrano XV D THP PREMIUM 110 PS Manual,8
558,Manual,1st Owner,Diesel,84962,413099,Noida,2015 Maruti Swift VDI ABS Manual,7
559,Manual,1st Owner,Diesel,67242,329799,Noida,2013 Maruti Swift VDI Manual,9
560,Manual,1st Owner,Diesel,65741,440199,Noida,2015 Maruti Swift VDI ABS Manual,7
561,Manual,1st Owner,Diesel,69784,369299,Noida,2014 Maruti Swift VDI Manual,8
562,Manual,1st Owner,Diesel,83576,446799,Noida,2015 Maruti Swift VDI ABS Manual,7
563,Manual,1st Owner,Diesel,106422,426699,Noida,2016 Maruti Swift VDI ABS Manual,6
564,Manual,1st Owner,Diesel,76369,394599,Noida,2015 Maruti Swift VDI ABS Manual,7
565,Manual,1st Owner,Diesel,65801,315099,Noida,2013 Maruti Swift LDI BS IV Manual,9
566,Manual,1st Owner,Diesel,39465,416099,Noida,2014 Maruti Swift Dzire VDI BS IV Manual,8
567,Manual,1st Owner,Diesel,73782,506599,Noida,2015 Ford Ecosport 1.5TITANIUM TDCI Manual,7
568,Manual,1st Owner,Diesel,53340,410099,Noida,2015 Maruti Swift VDI ABS Manual,7
569,Manual,2nd Owner,Diesel,50331,303099,Noida,2013 Maruti Swift Dzire LDI BS IV Manual,9
570,Manual,1st Owner,Diesel,66981,315099,Noida,2013 Maruti Swift VDI Manual,9
571,Manual,1st Owner,Diesel,92528,384599,Noida,2015 Maruti Swift VDI ABS Manual,7
572,Manual,1st Owner,Diesel,92143,393499,Noida,2014 Maruti Swift ZDI Manual,8
573,Manual,1st Owner,Diesel,92507,427299,Noida,2015 Maruti Swift VDI ABS Manual,7
574,Manual,1st Owner,Diesel,68478,352399,Noida,2014 Maruti Swift VDI Manual,8
575,Manual,1st Owner,Diesel,102988,397399,Noida,2014 Maruti Swift VDI ABS Manual,8
576,Manual,1st Owner,Diesel,238600,698699,Noida,2014 Toyota Innova 2.5 VX 7 STR BS IV Manual,8
577,Manual,1st Owner,Diesel,40458,359499,Noida,2013 Maruti Swift Dzire VDI BS IV Manual,9
578,Manual,1st Owner,Diesel,70007,989999,Noida,2014 Toyota Innova 2.5 VX 8 STR BS IV Manual,8
579,Manual,1st Owner,Diesel,64646,349399,Noida,2014 Maruti Swift VDI Manual,8
580,Manual,1st Owner,Diesel,104600,417699,Noida,2015 Maruti Swift VDI ABS Manual,7
581,Manual,2nd Owner,Diesel,144580,309599,Noida,2013 Maruti Swift VDI Manual,9
582,Manual,1st Owner,Diesel,47397,418499,Noida,2015 Maruti Swift VDI ABS Manual,7
583,Manual,1st Owner,Diesel,59025,343199,Noida,2014 Maruti Swift VDI Manual,8
584,Manual,1st Owner,Diesel,54354,404999,Noida,2014 Maruti Swift Dzire VDI BS IV Manual,8
585,Manual,3rd Owner,Diesel,74369,837399,Noida,2015 Toyota Innova 2.5 VX 7 STR BS IV Manual,7
586,Manual,1st Owner,Diesel,65552,660299,Noida,2016 Maruti Vitara Brezza ZDI Manual,6
587,Manual,1st Owner,Diesel,97705,488699,Noida,2017 Maruti Swift VDI ABS Manual,5
588,Manual,1st Owner,Diesel,102161,613399,Noida,2016 Maruti Vitara Brezza ZDI Manual,6
589,Manual,1st Owner,Diesel,113124,595099,Noida,2017 Ford Ecosport 1.5 TREND+ TDCI Manual,5
590,Manual,2nd Owner,Petrol,56671,367399,Noida,2012 Maruti Swift Dzire VXI 1.2 BS IV Manual,10
591,Manual,1st Owner,Diesel,46556,395599,Noida,2015 Maruti Swift LDI O Manual,7
592,Manual,1st Owner,Diesel,90318,685599,Noida,2016 Maruti Vitara Brezza ZDI PLUS DUAL TONE Manual,6
593,Manual,1st Owner,Diesel,76094,456699,Noida,2015 Maruti Swift Dzire VDI ABS Manual,7
594,Manual,1st Owner,Diesel,71940,351899,Noida,2014 Maruti Swift VDI Manual,8
595,Manual,2nd Owner,Diesel,50969,448399,Noida,2014 Ford Ecosport 1.5TITANIUM TDCI Manual,8
596,Manual,1st Owner,Diesel,77659,365499,Noida,2013 Maruti Swift ZDI Manual,9
597,Manual,1st Owner,Diesel,97684,486599,Noida,2017 Maruti Swift VDI Manual,5
598,Manual,1st Owner,Diesel,89564,333699,Noida,2014 Maruti Swift Dzire LDI BS IV Manual,8
599,Manual,2nd Owner,Diesel,82438,330599,Noida,2014 Maruti Swift VDI Manual,8
600,Manual,1st Owner,Diesel,76915,439299,Noida,2014 Maruti Swift Dzire ZDI Manual,8
601,Manual,1st Owner,Diesel,61990,374699,Noida,2014 Maruti Swift VDI ABS Manual,8
602,Automatic,2nd Owner,Diesel,35681,1526399,Noida,2015 BMW 3 Series 320D Automatic,7
603,Manual,2nd Owner,Diesel,103732,333399,Noida,2013 Maruti Swift VDI Manual,9
604,Manual,1st Owner,Diesel,64844,330599,Noida,2013 Maruti Swift VDI Manual,9
605,Manual,2nd Owner,Diesel,121393,614599,Noida,2013 Toyota Innova 2.5 GX 7 STR BS IV Manual,9
606,Manual,1st Owner,Diesel,122581,308899,Noida,2013 Maruti Swift VDI Manual,9
607,Manual,2nd Owner,Diesel,49192,415099,Noida,2014 Ford Ecosport 1.5TITANIUM TDCI Manual,8
608,Manual,2nd Owner,Diesel,83615,366399,Noida,2013 Maruti Swift ZDI Manual,9
609,Manual,1st Owner,Diesel,82898,312499,Noida,2013 Maruti Swift VDI Manual,9
610,Manual,1st Owner,Diesel,54963,377499,Noida,2014 Maruti Swift VDI ABS Manual,8
611,Manual,1st Owner,Diesel,104680,408499,Noida,2015 Maruti Swift VDI ABS Manual,7
612,Manual,1st Owner,Diesel,59099,315899,Noida,2013 Maruti Swift VDI Manual,9
613,Manual,1st Owner,Diesel,84262,947799,Noida,2014 Toyota Innova 2.5 VX 8 STR BS IV Manual,8
614,Manual,1st Owner,Diesel,73018,451799,Noida,2015 Maruti Swift Dzire VDI ABS Manual,7
615,Manual,1st Owner,Diesel,68431,325299,Noida,2013 Maruti Swift VDI Manual,9
616,Manual,1st Owner,Diesel,55011,365399,Noida,2014 Maruti Swift VDI Manual,8
